frame,father,mother,None
18025,0.0220984,8.70533e-05,4.80492e-05
18026,0.0206995,8.08352e-05,4.80492e-05
18027,0.0223059,4.35267e-05,0
18028,0.0245465,6.21809e-05,0
18029,0.0271725,7.46171e-05,0
18030,0.0295673,7.46171e-05,4.80492e-05
18031,0.0315175,3.10905e-05,0
18032,0.0321043,8.08352e-05,4.80492e-05
18033,0.0308654,6.21809e-05,0
18034,0.0295139,1.24362e-05,0
18035,0.0249437,1.86543e-05,4.80492e-05
18036,0.0252223,3.10905e-05,0
18037,0.0236929,0.00013058,9.60984e-05
18038,0.0226023,1.86543e-05,4.80492e-05
18039,0.0225963,1.24362e-05,0
18040,0.0221517,8.08352e-05,0.000240246
18041,0.0215412,7.46171e-05,0.000384394
18042,0.0211381,3.73086e-05,4.80492e-05
18043,0.0198577,4.35267e-05,4.80492e-05
18044,0.0183521,1.86543e-05,4.80492e-05
18045,0.0166153,3.73086e-05,0
18046,0.0143924,2.48724e-05,0
18047,0.0128334,9.94895e-05,0
18048,0.0119265,6.21809e-06,0
18049,0.0110018,3.10905e-05,4.80492e-05
18050,0.00997036,3.10905e-05,0
18051,0.00911678,3.10905e-05,9.60984e-05
18052,0.00902786,3.73086e-05,0.000432443
18053,0.00821577,1.86543e-05,0
18054,0.00781861,1.86543e-05,9.60984e-05
18055,0.00810314,5.59628e-05,0
18056,0.00778305,9.94895e-05,9.60984e-05
18057,0.00847659,6.21809e-05,4.80492e-05
18058,0.00803794,4.97447e-05,4.80492e-05
18059,0.00756372,9.94895e-05,0
18060,0.00659751,6.21809e-05,0
18061,0.00559573,5.59628e-05,0
18062,0.00502667,4.35267e-05,0
18063,0.00356846,6.21809e-05,0.000144148
18064,0.00311796,3.10905e-05,0
18065,0.00445762,4.35267e-05,4.80492e-05
18066,0.00459395,2.48724e-05,0
18067,0.00446354,1.86543e-05,4.80492e-05
18068,0.00397747,3.73086e-05,4.80492e-05
18069,0.00448133,6.21809e-05,4.80492e-05
18070,0.00509188,2.48724e-05,4.80492e-05
18071,0.0055898,7.46171e-05,0
18072,0.0062952,6.21809e-05,0
18073,0.0075163,5.59628e-05,0.000144148
18074,0.00774155,9.94895e-05,0
18075,0.00752223,2.48724e-05,0
18076,0.00796088,3.10905e-05,0
18077,0.00742146,3.73086e-05,0.000288295
18078,0.00613515,4.97447e-05,0.000144148
18079,0.00577356,1.24362e-05,0
18080,0.00638411,1.86543e-05,0
18081,0.00784232,3.73086e-05,0
18082,0.00791346,1.86543e-05,0
18083,0.0066805,7.46171e-05,4.80492e-05
18084,0.00601067,4.97447e-05,0
18085,0.00551274,0.000105708,0
18086,0.00501482,4.35267e-05,4.80492e-05
18087,0.00478364,6.21809e-05,0
18088,0.00380557,6.21809e-05,0
18089,0.00379964,9.32714e-05,4.80492e-05
18090,0.00467101,0.000174107,4.80492e-05
18091,0.00544754,6.8399e-05,4.80492e-05
18092,0.00957321,0.00016167,0
18093,0.0194784,0.000441485,0.000336344
18094,0.024671,0.00115035,0
18095,0.0293776,0.00166645,0
18096,0.0331595,0.00112547,0
18097,0.0344813,0.000634246,4.80492e-05
18098,0.0335862,0.000223851,0
18099,0.0321992,0.000628027,9.60984e-05
18100,0.0281624,0.000839443,0
18101,0.0290931,0.00102599,4.80492e-05
18102,0.0266271,0.000497447,0
18103,0.0242087,4.97447e-05,0.000240246
18104,0.0235862,3.10905e-05,0
18105,0.0230113,0,0
18106,0.0219858,3.73086e-05,0
18107,0.0214345,0.000105708,0
18108,0.0199289,0.000124362,0
18109,0.0174926,0.000267378,0
18110,0.0167338,0.000348213,0
18111,0.0201482,0.00100733,4.80492e-05
18112,0.023361,0.000205197,0.000144148
18113,0.0249852,0.000136798,0.000384394
18114,0.0283995,0.000665336,0
18115,0.0306935,0.000721299,0
18116,0.033936,0.000124362,0
18117,0.0368346,4.97447e-05,0
18118,0.0389745,0.00039174,0
18119,0.0395732,0.00236288,0.000240246
18120,0.0379016,0.000379304,0
18121,0.0372199,0.00133689,0
18122,0.0363189,0.0035381,0
18123,0.0379787,0.00454543,0.000144148
18124,0.0391405,0.00383035,0
18125,0.0376704,0.00272974,0.000192197
18126,0.0360107,0.00203953,0
18127,0.0364849,0.0013742,0.000192197
18128,0.0373029,0.000858097,4.80492e-05
18129,0.0371666,0.000957586,0
18130,0.0336574,0.00322097,4.80492e-05
18131,0.0313397,0.000329559,0.000480492
18132,0.0311381,0.000205197,0
18133,0.0295139,0.00189652,0.000240246
18134,0.0270539,0.00350079,0
18135,0.0229401,0.000341995,0
18136,0.0208299,0.000211415,0
18137,0.0188441,0.000596937,0
18138,0.0194784,0.000180325,4.80492e-05
18139,0.0198162,9.32714e-05,0
18140,0.0142383,0.000410394,4.80492e-05
18141,0.00854772,0.00094515,0
18142,0.00403082,3.73086e-05,0
18143,0.00387078,4.97447e-05,0
18144,0.00448726,0.000827006,0
18145,0.00754001,0.00091406,0
18146,0.00803794,0.000118144,0
18147,0.00843509,6.21809e-05,0
18148,0.00756965,0.000429048,4.80492e-05
18149,0.00505039,0.000230069,0.000288295
18150,0.007131,2.48724e-05,0.000144148
18151,0.00795495,0.000118144,4.80492e-05
18152,0.00826319,0.000901624,0
18153,0.00794902,0.000111926,4.80492e-05
18154,0.00543568,4.97447e-05,0
18155,0.00191464,9.32714e-05,0
18156,0.00147007,0.00016167,0
18157,0.00147599,0.000273596,0
18158,0.00210433,0.000136798,0
18159,0.000948429,0.000205197,0.000144148
18160,0.00102549,0.000963804,0
18161,0.000337878,0.000373086,0
18162,0.00123296,2.48724e-05,0
18163,0.00225845,2.48724e-05,0
18164,0.00516894,0.00016167,4.80492e-05
18165,0.00708358,0.000136798,0
18166,0.00746295,1.86543e-05,0
18167,0.00698281,1.86543e-05,0
18168,0.0053527,6.21809e-05,0
18169,0.00422644,0.00026116,0
18170,0.00938945,0.000248724,0
18171,0.00962063,9.32714e-05,0.000192197
18172,0.0104683,1.86543e-05,0.000240246
18173,0.00659158,9.32714e-05,0.000192197
18174,0.0081802,0.000230069,4.80492e-05
18175,0.00497925,0.000205197,0
18176,0.0050741,8.08352e-05,0
18177,0.00219917,4.35267e-05,0
18178,0.00178423,0.000323341,4.80492e-05
18179,0.00260225,0.000503666,0
18180,0.00442205,0.000254942,0
18181,0.0059099,6.21809e-05,4.80492e-05
18182,0.00618257,6.21809e-05,0
18183,0.00579727,2.48724e-05,0
18184,0.00438648,0.000136798,0
18185,0.00283343,0.000124362,4.80492e-05
18186,0.00139301,3.73086e-05,0
18187,0.000248963,1.24362e-05,0
18188,0.000527564,5.59628e-05,0
18189,0.000450504,0.00013058,0.000384394
18190,0.000711322,0.000472575,4.80492e-05
18191,0.00097214,0.00164779,0
18192,0.000189686,0.00245615,0
18193,0.00100771,0.00263025,0
18194,0.00161826,0.00300956,0
18195,0.000450504,0.00330181,0
18196,0.000201541,0.00274218,0
18197,0.000806165,0.00260538,0.000240246
18198,0.000278601,0.00291007,4.80492e-05
18199,0.000130409,0.00299712,0
18200,4.74215e-05,0.00309661,0
18201,1.18554e-05,0.00256807,0
18202,2.37107e-05,0.00230691,0
18203,0.000237107,0.00184056,0
18204,0.00048607,0.00101977,0
18205,0.000349733,0.000715081,0
18206,0.000806165,0.00055341,0
18207,0.000450504,0.000323341,0
18208,2.37107e-05,0.000149234,0.000384394
18209,3.55661e-05,0.000211415,0.000192197
18210,0,0.000267378,0
18211,2.37107e-05,0.000286032,0
18212,5.92768e-06,0.000485011,0
18213,0,8.08352e-05,0.000192197
18214,5.92768e-06,4.97447e-05,0
18215,5.92768e-06,3.10905e-05,0
18216,1.18554e-05,3.73086e-05,0
18217,0,3.10905e-05,0
18218,0,1.24362e-05,0
18219,0,2.48724e-05,0.000192197
18220,5.92768e-06,0,0.000432443
18221,0.000100771,3.73086e-05,0.000192197
18222,1.7783e-05,1.86543e-05,4.80492e-05
18223,1.18554e-05,1.24362e-05,0
18224,3.55661e-05,6.21809e-06,0
18225,1.7783e-05,1.86543e-05,0
18226,0,1.86543e-05,0
18227,7.70599e-05,3.10905e-05,0
18228,1.18554e-05,1.24362e-05,0
18229,5.33491e-05,0.000136798,0
18230,0,0.000410394,0
18231,0,0.000435267,4.80492e-05
18232,0,0.000777262,0
18233,2.37107e-05,0.000864315,0.000192197
18234,5.92768e-06,0.000864315,0
18235,0,0.0012374,0
18236,0,0.00134933,0
18237,0,0.00171619,0
18238,0,0.00178459,0
18239,5.92768e-06,0.00179703,0
18240,5.92768e-06,0.00142394,0
18241,0,0.00118766,0
18242,0,0.00104464,0
18243,5.92768e-06,0.000777262,0
18244,0,0.000715081,0.000192197
18245,0,0.000889187,0
18246,5.92768e-06,0.00016167,4.80492e-05
18247,5.92768e-06,6.21809e-05,0
18248,0.000118554,0.000143016,0
18249,7.11322e-05,6.21809e-05,0.000192197
18250,9.48429e-05,8.08352e-05,0
18251,0.000320095,0.000105708,0
18252,0.000201541,3.73086e-05,0
18253,1.18554e-05,6.8399e-05,0
18254,1.18554e-05,2.48724e-05,0
18255,0,4.97447e-05,0.000192197
18256,0,6.21809e-05,0
18257,5.33491e-05,3.10905e-05,0.000192197
18258,5.92768e-06,2.48724e-05,4.80492e-05
18259,2.96384e-05,1.86543e-05,0
18260,0.000106698,1.86543e-05,0
18261,1.18554e-05,4.35267e-05,0
18262,0,6.8399e-05,0
18263,4.14938e-05,0.000192761,0
18264,1.18554e-05,0.000528538,0
18265,5.92768e-06,0.00138663,4.80492e-05
18266,2.37107e-05,0.00161049,0
18267,2.96384e-05,0.00115657,0
18268,5.92768e-06,0.000410394,0.000192197
18269,1.18554e-05,0.000211415,4.80492e-05
18270,5.92768e-06,0.00026116,4.80492e-05
18271,0,0.000217633,4.80492e-05
18272,0,9.32714e-05,0
18273,5.92768e-06,5.59628e-05,9.60984e-05
18274,0,2.48724e-05,0
18275,0,6.21809e-05,0
18276,1.7783e-05,2.48724e-05,0
18277,0,4.35267e-05,0
18278,0,4.97447e-05,0
18279,1.18554e-05,3.73086e-05,0
18280,1.18554e-05,2.48724e-05,0.000192197
18281,1.18554e-05,3.10905e-05,0
18282,3.55661e-05,1.24362e-05,0
18283,0.000148192,3.10905e-05,0
18284,4.74215e-05,5.59628e-05,0
18285,2.96384e-05,3.10905e-05,0
18286,4.14938e-05,4.35267e-05,0
18287,5.92768e-06,6.21809e-05,0
18288,0,2.48724e-05,4.80492e-05
18289,0,9.32714e-05,0
18290,0,4.35267e-05,0
18291,0,4.35267e-05,4.80492e-05
18292,2.37107e-05,6.21809e-06,0.000384394
18293,0.000580913,1.24362e-05,0
18294,1.18554e-05,1.86543e-05,0
18295,1.18554e-05,0,0
18296,5.33491e-05,2.48724e-05,0
18297,0,1.86543e-05,0
18298,0,7.46171e-05,0
18299,5.92768e-06,9.94895e-05,0
18300,3.55661e-05,6.8399e-05,0
18301,0.000432721,5.59628e-05,0
18302,0.00144635,4.97447e-05,4.80492e-05
18303,0.00190279,4.97447e-05,0.000192197
18304,0.00250148,3.10905e-05,0.000240246
18305,0.00241849,2.48724e-05,0
18306,0.00144635,3.73086e-05,0
18307,0.00148785,0.000118144,4.80492e-05
18308,0.00136337,0.00039174,0
18309,0.000995851,0.000304687,0
18310,0.000681683,0.000105708,0
18311,0.000391227,4.97447e-05,0
18312,5.92768e-05,3.10905e-05,0
18313,0.000646117,5.59628e-05,0
18314,0.00117368,8.70533e-05,0
18315,0.000343806,2.48724e-05,0
18316,0.00025489,3.73086e-05,0
18317,0.000314167,1.86543e-05,0.000192197
18318,8.89152e-05,2.48724e-05,0
18319,5.92768e-05,4.35267e-05,0
18320,0.000225252,0.00013058,0
18321,0,0.000143016,0
18322,0,0.000242506,0
18323,2.96384e-05,0.000360649,0
18324,0,0.000111926,0
18325,5.92768e-06,0.000217633,0
18326,5.92768e-06,0.000497447,4.80492e-05
18327,0,0.000354431,0
18328,0,0.000273596,0
18329,0,0.000223851,0
18330,0,0.00013058,0
18331,0,0.000205197,4.80492e-05
18332,0,8.70533e-05,4.80492e-05
18333,1.7783e-05,0.000143016,0.000480492
18334,5.92768e-06,3.10905e-05,0
18335,0,0.000298468,0
18336,5.92768e-06,0.000174107,0
18337,0,0.000248724,4.80492e-05
18338,0,0.000279814,0
18339,0,0.000136798,0
18340,5.92768e-06,0.000198979,9.60984e-05
18341,0.000100771,0.000242506,0
18342,0.000148192,5.59628e-05,0
18343,0.000183758,0.00013058,0.000384394
18344,0.00120332,0.000124362,0
18345,0.00339656,0.000118144,0.000432443
18346,0.0055246,0.000111926,0
18347,0.00625963,0.000198979,0.000384394
18348,0.00712507,0.000111926,0
18349,0.00783047,0.000435267,4.80492e-05
18350,0.00729105,0.00039174,4.80492e-05
18351,0.0053112,0.000435267,0
18352,0.00401897,0.000478793,0.000192197
18353,0.00301126,0.000739953,0.000192197
18354,0.00157676,0.000733735,0
18355,0.00056313,0.00106951,0
18356,0.000343806,0.00224473,0
18357,0.00125074,0.00368733,0.000384394
18358,0.00182573,0.00449568,0
18359,0.00244813,0.00497447,4.80492e-05
18360,0.00129816,0.00556519,4.80492e-05
18361,0.00215175,0.00462626,0
18362,0.0014997,0.00544705,0
18363,0.000936574,0.00668445,0
18364,0.000456432,0.00702645,0.000384394
18365,0.00210433,0.00653522,0
18366,0.00372851,0.00438376,0
18367,0.00422644,0.00274218,4.80492e-05
18368,0.00400711,0.00193383,0
18369,0.00283936,0.00171619,9.60984e-05
18370,0.00289864,0.00314014,0
18371,0.00368109,0.00392984,0
18372,0.00435092,0.00386144,0
18373,0.0041968,0.00363758,0
18374,0.00345584,0.0026116,0
18375,0.00189686,0.00159805,0
18376,0.000770599,0.000789698,0
18377,0.00136929,0.000155452,0.000192197
18378,0.00170124,0.000118144,0
18379,0.000326023,3.73086e-05,0
18380,0.00288085,0.000155452,4.80492e-05
18381,0.00521043,0.000217633,0
18382,0.00611737,0.000167889,0
18383,0.00648488,0.000534756,4.80492e-05
18384,0.00591583,0.000460139,4.80492e-05
18385,0.00485477,0.000453921,4.80492e-05
18386,0.00374037,0.000416612,4.80492e-05
18387,0.00262596,0.000366868,0.000144148
18388,0.00186722,0.00026116,0
18389,0.00125074,0.000286032,4.80492e-05
18390,0.00120332,0.000696426,0
18391,0.00302312,0.000472575,0
18392,0.00556609,0.000516102,0
18393,0.00679312,0.000385522,0
18394,0.00694724,0.000211415,0
18395,0.00580913,4.35267e-05,4.80492e-05
18396,0.00477178,3.10905e-05,4.80492e-05
18397,0.00429757,9.94895e-05,4.80492e-05
18398,0.00333729,0.000472575,9.60984e-05
18399,0.00218139,0.000254942,0
18400,0.00257854,0.000273596,0.000192197
18401,0.00369887,0.000578283,4.80492e-05
18402,0.0036396,0.000404176,0
18403,0.00395969,7.46171e-05,4.80492e-05
18404,0.0040901,0.000310905,0
18405,0.00359218,0.000876751,4.80492e-05
18406,0.00240071,0.000516102,4.80492e-05
18407,0.000723177,0.000820788,0
18408,6.52045e-05,0.000646682,0
18409,0,0.000429048,4.80492e-05
18410,1.18554e-05,0.000516102,0
18411,2.37107e-05,0.000273596,4.80492e-05
18412,3.55661e-05,0.000211415,0
18413,0.00101363,0.00029225,0
18414,0.00167753,7.46171e-05,4.80492e-05
18415,0.000889152,3.73086e-05,4.80492e-05
18416,0.00017783,6.8399e-05,0
18417,0.00109069,5.59628e-05,0
18418,0.00131002,0.000186543,0
18419,0.00107291,0.000236288,0
18420,0.000112626,0.00101355,0
18421,0.000124481,0.000851879,4.80492e-05
18422,0.000201541,0.000211415,0
18423,5.92768e-06,7.46171e-05,0
18424,8.29876e-05,0.000167889,0
18425,0.000124481,0.00042283,0.000192197
18426,0,0.000155452,4.80492e-05
18427,0.00117368,0.000267378,0
18428,0.00280972,0.000671554,0
18429,0.00224066,0.00157318,0.000432443
18430,0.00101956,0.00101355,0
18431,0.00206876,0.000366868,0
18432,0.00160047,0.000236288,4.80492e-05
18433,0.00124481,0.000136798,0
18434,0.00225845,0.00016167,4.80492e-05
18435,0.0032543,0.000105708,9.60984e-05
18436,0.00464138,0.000111926,0
18437,0.00612922,0.000273596,0
18438,0.00682869,0.000155452,0
18439,0.0072377,0.000223851,0
18440,0.00662122,0.000534756,0
18441,0.00463545,0.000528538,0.000192197
18442,0.00260818,0.000634246,4.80492e-05
18443,0.00202134,0.000341995,0
18444,0.00125074,9.94895e-05,0
18445,0.000871369,0.000111926,0
18446,0.000948429,0.000198979,0
18447,0.000580913,9.94895e-05,0
18448,5.92768e-05,4.35267e-05,0
18449,5.92768e-06,0.00013058,4.80492e-05
18450,0,1.24362e-05,0
18451,0,2.48724e-05,0
18452,5.92768e-06,0.000180325,0
18453,6.52045e-05,3.10905e-05,0
18454,2.96384e-05,8.08352e-05,0
18455,1.7783e-05,0.00026116,0
18456,5.92768e-06,4.97447e-05,0
18457,5.92768e-06,9.94895e-05,0
18458,0,0.000143016,4.80492e-05
18459,4.14938e-05,1.86543e-05,0
18460,0.000272673,6.8399e-05,0
18461,0.000598696,0.000124362,0
18462,0.000729105,0.000118144,0
18463,0.00178423,9.32714e-05,0
18464,0.00346177,0.000217633,0
18465,0.00363367,6.8399e-05,0
18466,0.00403082,0.000111926,0
18467,0.00360403,0.000254942,4.80492e-05
18468,0.00277416,0.00013058,0
18469,0.00192057,0.00013058,4.80492e-05
18470,0.00163604,0.00029225,4.80492e-05
18471,0.000942501,0.000373086,0
18472,0.000592768,0.000429048,0
18473,0.000444576,0.000410394,4.80492e-05
18474,0.000130409,0.000746171,4.80492e-05
18475,8.29876e-05,0.00174107,0
18476,0.000225252,0.00224473,0
18477,7.11322e-05,0.00256185,0.000384394
18478,4.74215e-05,0.00294116,9.60984e-05
18479,1.18554e-05,0.00369355,0
18480,2.37107e-05,0.00499935,0
18481,2.37107e-05,0.0061186,0
18482,4.74215e-05,0.00526051,0.000144148
18483,0.000296384,0.00302199,0
18484,0.00056313,0.00207684,0.000384394
18485,0.00156491,0.00311526,0
18486,0.00221103,0.0035754,0
18487,0.00317131,0.00411638,0
18488,0.00529342,0.00429048,4.80492e-05
18489,0.00708951,0.00311526,0
18490,0.00890931,0.00193383,0
18491,0.00889152,0.00106329,0
18492,0.00761114,0.0014426,0
18493,0.00416123,0.00102599,0
18494,0.00283936,0.0013742,0
18495,0.00368109,0.00105708,0.000144148
18496,0.00285122,0.00121253,0.000192197
18497,0.00126852,0.00176594,0.000192197
18498,0.000657973,0.00199601,0
18499,0.0014345,0.00187165,0
18500,0.00117368,0.0016851,0
18501,0.000160047,0.00161049,0
18502,0.000207469,0.000827006,0
18503,0.000136337,0.00055341,0
18504,0.000468287,0.000472575,0
18505,0.000195614,0.000366868,0
18506,0.000106698,0.000198979,0
18507,8.29876e-05,0.000497447,4.80492e-05
18508,5.92768e-06,0.000739953,0
18509,5.92768e-05,0.00105086,0
18510,0.000225252,0.000478793,0
18511,5.33491e-05,0.000603155,0
18512,0.000165975,0.00146747,4.80492e-05
18513,0.000136337,0.00150478,0
18514,0.000687611,0.00151721,0
18515,0.00147599,0.00182812,0
18516,0.00227623,0.00144882,0
18517,0.00280972,0.000970023,0
18518,0.00287493,0.000715081,0
18519,0.00141672,0.000920278,0
18520,0.000515708,0.00160427,0
18521,0.00194428,0.00126227,0.000192197
18522,0.00151156,0.00016167,0
18523,0.000687611,3.73086e-05,4.80492e-05
18524,0.000426793,0.000739953,0
18525,0.00106106,0.000286032,0.000384394
18526,0.001885,0.000242506,0
18527,0.000918791,0.000230069,0
18528,0.00017783,0.000236288,0
18529,0.000752816,0.00016167,0
18530,0.000877297,0.000472575,0
18531,0.000527564,9.94895e-05,0
18532,0.00056313,0.000236288,0
18533,0.000569057,7.46171e-05,0
18534,0.000225252,9.32714e-05,0
18535,5.92768e-06,0.000143016,4.80492e-05
18536,5.33491e-05,0.000329559,0
18537,7.11322e-05,0.000385522,0
18538,8.29876e-05,0.000584501,0
18539,0.00074096,0.000447703,0
18540,0.00205691,9.32714e-05,0
18541,0.00322466,5.59628e-05,0
18542,0.00438056,3.10905e-05,0
18543,0.00616479,6.21809e-05,0
18544,0.00738589,0.000435267,0
18545,0.00746295,0.00134311,4.80492e-05
18546,0.00657973,0.00107573,0
18547,0.00649081,0.000429048,0
18548,0.00766449,0.000317123,0
18549,0.00716657,0.000298468,4.80492e-05
18550,0.00564908,9.32714e-05,0
18551,0.0029342,4.97447e-05,0.000240246
18552,0.00142857,6.21809e-05,0
18553,0.000906935,6.21809e-05,0
18554,0.00117368,2.48724e-05,0
18555,0.00100771,2.48724e-05,4.80492e-05
18556,0.000622407,6.21809e-06,0.000192197
18557,0.00103142,4.35267e-05,0
18558,0.00123889,3.73086e-05,0
18559,0.000687611,3.10905e-05,0
18560,0.0006639,4.35267e-05,0
18561,0.000314167,0.00013058,0
18562,0.000296384,0.00126227,0
18563,0.000586841,0.00266756,0
18564,5.33491e-05,0.00248724,0
18565,0.000130409,0.00315257,0
18566,1.7783e-05,0.0034013,4.80492e-05
18567,5.92768e-06,0.00264269,0
18568,9.48429e-05,0.00276083,0
18569,0.00025489,0.00363758,0
18570,0.000142264,0.00381791,0
18571,0.000503853,0.00382413,0
18572,0.000248963,0.00396093,0
18573,0.000165975,0.00381791,0
18574,0.000118554,0.00336399,0
18575,0.000237107,0.00365624,0
18576,0.000699467,0.00389253,4.80492e-05
18577,0.00149378,0.0030593,9.60984e-05
18578,0.00241257,0.0017535,0
18579,0.00328986,0.00029225,0
18580,0.00399526,8.08352e-05,0.000192197
18581,0.00439834,0.000111926,0
18582,0.00381743,3.73086e-05,0
18583,0.00249555,6.21809e-06,0
18584,0.00588026,3.73086e-05,0
18585,0.00797273,0.00013058,0
18586,0.00758151,0.000186543,0
18587,0.00595732,0.000155452,4.80492e-05
18588,0.00656787,0.000460139,0
18589,0.00966212,0.000715081,4.80492e-05
18590,0.00963248,0.00146125,0
18591,0.00792531,0.000789698,0
18592,0.00770599,0.000136798,0
18593,0.00777712,0.000298468,9.60984e-05
18594,0.00849437,0.000889187,4.80492e-05
18595,0.00787789,0.0015794,0
18596,0.00576763,0.0019587,0
18597,0.00222288,0.00241884,0
18598,0.00403082,0.00258051,0
18599,0.0049259,0.00283545,0
18600,0.00301126,0.00242506,0
18601,0.00107884,0.00248724,0
18602,0.00218139,0.00253698,0
18603,0.00375222,0.00228826,0
18604,0.0029757,0.00156696,0.000192197
18605,0.00275044,0.00126227,4.80492e-05
18606,0.00613515,0.0011006,0
18607,0.0084588,0.000976241,4.80492e-05
18608,0.0099348,0.000920278,9.60984e-05
18609,0.00937759,0.000596937,0.000432443
18610,0.00649674,0.000621809,0
18611,0.00532899,0.000540974,0
18612,0.00621221,0.00039174,0
18613,0.00621814,0.000354431,0
18614,0.00535862,0.000236288,0
18615,0.00421458,0.000223851,0
18616,0.00278601,0.000124362,0
18617,0.00269117,0.000118144,0
18618,0.00436277,6.8399e-05,0
18619,0.00394191,0.000174107,0
18620,0.00379372,7.46171e-05,0
18621,0.00425015,7.46171e-05,4.80492e-05
18622,0.00404861,4.97447e-05,0
18623,0.00345584,8.70533e-05,0
18624,0.00660344,3.10905e-05,0
18625,0.0066805,5.59628e-05,4.80492e-05
18626,0.0061233,0.00016167,4.80492e-05
18627,0.00642561,0.000155452,4.80492e-05
18628,0.00807943,3.10905e-05,0.000144148
18629,0.00692946,8.08352e-05,0
18630,0.00588026,5.59628e-05,0
18631,0.00513337,3.10905e-05,4.80492e-05
18632,0.004262,1.86543e-05,0
18633,0.00324837,3.73086e-05,0
18634,0.00171903,3.10905e-05,0
18635,0.000912863,2.48724e-05,0
18636,0.00108477,3.10905e-05,0
18637,0.00139893,3.10905e-05,4.80492e-05
18638,0.00258447,3.10905e-05,0
18639,0.00302312,2.48724e-05,9.60984e-05
18640,0.00182573,2.48724e-05,0
18641,0.00209247,2.48724e-05,0.000144148
18642,0.00424422,1.24362e-05,0
18643,0.00490219,1.24362e-05,0
18644,0.00290456,5.59628e-05,0
18645,0.00120925,1.86543e-05,4.80492e-05
18646,0.00192057,1.86543e-05,0
18647,0.00186129,3.10905e-05,0
18648,0.00387078,4.97447e-05,0
18649,0.00651452,4.97447e-05,0
18650,0.00769413,3.10905e-05,4.80492e-05
18651,0.00722584,4.97447e-05,0
18652,0.00708358,1.86543e-05,0.000240246
18653,0.0070658,3.10905e-05,0
18654,0.00740368,2.48724e-05,0
18655,0.00643746,1.24362e-05,0
18656,0.00540012,1.24362e-05,0
18657,0.00418494,2.48724e-05,0
18658,0.00242442,2.48724e-05,0
18659,0.00147599,3.73086e-05,0
18660,0.00281565,2.48724e-05,0
18661,0.00280972,2.48724e-05,0
18662,0.00186129,4.35267e-05,0
18663,0.00151749,0,4.80492e-05
18664,0.000853586,6.21809e-06,0
18665,0.00187315,4.35267e-05,0
18666,0.00171903,0,0
18667,0.000782454,6.21809e-06,0
18668,0.000468287,6.21809e-06,0
18669,0.000326023,6.21809e-05,0
18670,0.000841731,3.73086e-05,0
18671,0.000533491,2.48724e-05,0
18672,0.000877297,3.73086e-05,0
18673,0.00121517,5.59628e-05,0
18674,0.00089508,3.10905e-05,0
18675,0.000995851,3.73086e-05,0
18676,0.000918791,1.24362e-05,0
18677,0.000237107,1.86543e-05,0
18678,6.52045e-05,3.10905e-05,9.60984e-05
18679,0.000195614,6.21809e-06,0
18680,0.000681683,7.46171e-05,0
18681,0.000207469,0.000174107,0.000192197
18682,8.89152e-05,0.000341995,4.80492e-05
18683,0.000219324,0.000858097,0
18684,4.14938e-05,0.000628027,0
18685,0.000225252,0.000696426,4.80492e-05
18686,2.96384e-05,0.000727517,0
18687,5.92768e-05,0.000584501,0
18688,0.000219324,0.000708863,0.000192197
18689,5.92768e-06,0.00094515,0.000192197
18690,5.92768e-06,0.000752389,0
18691,5.33491e-05,0.000516102,0
18692,2.96384e-05,0.000310905,0.000192197
18693,5.92768e-05,9.32714e-05,0
18694,1.18554e-05,8.70533e-05,0
18695,1.7783e-05,9.94895e-05,0
18696,6.52045e-05,0.000136798,0
18697,4.14938e-05,9.94895e-05,4.80492e-05
18698,0.000106698,3.73086e-05,0
18699,0.000142264,1.86543e-05,4.80492e-05
18700,1.18554e-05,4.97447e-05,0
18701,2.37107e-05,3.73086e-05,4.80492e-05
18702,0.000628334,9.94895e-05,0
18703,0.00148192,0.00103842,0
18704,0.00191464,0.00152965,0
18705,0.00295199,0.000646682,0.000192197
18706,0.00444576,0.00182812,0
18707,0.00564908,0.00106329,4.80492e-05
18708,0.00595139,0.00203953,0
18709,0.00442205,0.00237531,0
18710,0.00321873,0.00439619,0
18711,0.00310611,0.00622431,0.000144148
18712,0.00394784,0.00726895,0.000192197
18713,0.00282158,0.00737466,4.80492e-05
18714,0.00141672,0.00584501,0
18715,0.000527564,0.00434645,0
18716,0.000823948,0.003849,0
18717,0.000397155,0.00184056,4.80492e-05
18718,0.00139301,0.000677772,4.80492e-05
18719,0.0019265,0.000460139,0
18720,0.00113219,0.000180325,0
18721,0.000314167,0.000198979,0
18722,0.000776526,0.000435267,0
18723,0.00153527,0.000317123,0.000192197
18724,0.00132187,0.000267378,0.000144148
18725,0.00182573,0.000509884,0.000192197
18726,0.00224659,6.8399e-05,0
18727,0.00254298,0.000124362,0
18728,0.00305868,0.000397958,0
18729,0.00182573,0.000223851,0
18730,0.0019265,0.000180325,0
18731,0.00244221,0.000435267,0
18732,0.00123889,0.00016167,0
18733,0.00064019,0.000136798,0
18734,0.000735033,7.46171e-05,4.80492e-05
18735,0.000272673,5.59628e-05,0.000192197
18736,0,0.000105708,0.000192197
18737,0.000136337,0.000304687,0.000192197
18738,0.000195614,0.000404176,0
18739,0.000237107,0.000478793,0
18740,5.33491e-05,0.000528538,4.80492e-05
18741,0.000290456,0.000254942,0
18742,0.000877297,0.000198979,4.80492e-05
18743,0.00125074,0.000254942,0
