frame,mother,patient,therapist
17655,0,0.00391106,0.0030698
17656,5.34942e-06,0.0127588,0.0039596
17657,0,0.0174425,0.00418205
17658,5.34942e-06,0.0177912,0.00387062
17659,5.34942e-06,0.0165878,0.00320327
17660,0,0.014434,0.00427103
17661,0,0.00713836,0.0026694
17662,5.34942e-06,0.00456062,0.00364817
17663,0,0.00358969,0.00533879
17664,8.02414e-05,0.00493668,0.00347021
17665,8.55908e-05,0.0101469,0.00160164
17666,0.000262122,0.0119178,0.00476042
17667,0.000283519,0.00748024,0.00431552
17668,0.00046005,0.00207177,0.00271389
17669,0.000690076,0.00137434,0.00409307
17670,0.000508195,0.000820502,0.00391511
17671,0.00056169,0.00151793,0.00369266
17672,0.000427954,0.00185297,0.0030698
17673,0.000176531,0.00155895,0.00204654
17674,3.7446e-05,0.00152477,0.00302531
17675,5.88437e-05,0.00262561,0.00458246
17676,0,0.00115554,0.00311429
17677,1.60483e-05,0.000806827,0.0022245
17678,0,0.00421875,0.00418205
17679,0,0.00448541,0.00289184
17680,5.34942e-06,0.0022974,0.00347021
17681,0,0.00163417,0.00400409
17682,0,0.0001641,0.00329225
17683,0,0.000423926,0.00226899
17684,0,0.000574351,0.00409307
17685,0,0.000259826,0.00431552
17686,0,0.000321363,0.00240246
17687,0,0.000430763,0.00364817
17688,5.34942e-06,0.000239313,0.00302531
17689,0,0.000211963,0.00182409
17690,5.34942e-06,0.000758964,0.00507185
17691,1.60483e-05,0.000567514,0.00436001
17692,0,0.000259826,0.00244695
17693,5.34942e-06,0.000615376,0.00355919
17694,0,0.000834177,0.00387062
17695,0,0.00199655,0.00235797
17696,0,0.00397943,0.00231348
17697,0,0.00611274,0.00240246
17698,5.34942e-06,0.00656401,0.00293633
17699,0,0.00644094,0.00462695
17700,0,0.00365807,0.00284736
17701,0,0.00136067,0.00275838
17702,0,0.000765801,0.00453797
17703,5.34942e-06,0.00103246,0.00271389
17704,2.13977e-05,0.00181194,0.00431552
17705,0.000197929,0.00285124,0.00453797
17706,0.000246074,0.00194869,0.00422654
17707,0.00046005,0.00164784,0.00275838
17708,0.00064728,0.0015316,0.00404858
17709,0.000540292,0.000909389,0.00373715
17710,0.000524244,0.000806827,0.00342572
17711,0.000508195,0.00124443,0.00333674
17712,0.000347713,0.000977764,0.0030698
17713,0.000299568,0.000464951,0.00182409
17714,0.000449352,0.000300851,0.00400409
17715,0.00018188,0.000259826,0.00342572
17716,0.000117687,4.78626e-05,0.00262491
17717,6.41931e-05,2.73501e-05,0.00418205
17718,3.20965e-05,6.83751e-06,0.00449348
17719,1.06988e-05,0.000793152,0.00226899
17720,5.34942e-06,0.0022974,0.0035147
17721,0,0.00177775,0.00413756
17722,0,0.00530591,0.00315878
17723,0,0.00827339,0.00378164
17724,0,0.00659136,0.00302531
17725,0,0.00380166,0.00258042
17726,0,0.00152477,0.0039596
17727,5.34942e-06,0.000307688,0.00364817
17728,0,0.00176408,0.00311429
17729,0,0.0018051,0.00409307
17730,5.34942e-06,0.00103246,0.00533879
17731,0,0.000177775,0.00418205
17732,0,0.00118289,0.0092539
17733,0,0.0053948,0.0133915
17734,1.06988e-05,0.00501873,0.0170841
17735,0,0.00348713,0.0149486
17736,5.34942e-06,0.00387687,0.0132135
17737,0,0.00417772,0.0126351
17738,0,0.00489566,0.0133025
17739,0,0.00389738,0.0100102
17740,3.20965e-05,0.004082,0.00649553
17741,5.88437e-05,0.00562727,0.0070739
17742,5.34942e-06,0.00454011,0.00502736
17743,5.34942e-06,0.00480677,0.00275838
17744,4.27954e-05,0.00750759,0.00302531
17745,2.13977e-05,0.0100443,0.00284736
17746,1.06988e-05,0.0112751,0.00400409
17747,0,0.0143656,0.00373715
17748,5.34942e-06,0.0160955,0.00364817
17749,5.34942e-06,0.016916,0.00209103
17750,0,0.0185365,0.00418205
17751,0,0.0197809,0.00373715
17752,0,0.0275278,0.00258042
17753,0,0.0306868,0.00284736
17754,0,0.0339004,0.00400409
17755,0,0.0324303,0.00258042
17756,0,0.0294492,0.00355919
17757,0,0.0225638,0.00338123
17758,0,0.024533,0.00315878
17759,0,0.038632,0.00409307
17760,5.34942e-06,0.0509873,0.00280287
17761,0,0.0591171,0.00262491
17762,5.34942e-06,0.0630077,0.00373715
17763,3.20965e-05,0.0648401,0.00342572
17764,6.41931e-05,0.0573462,0.00387062
17765,1.06988e-05,0.0467754,0.0035147
17766,0,0.0339004,0.00364817
17767,1.06988e-05,0.026174,0.00284736
17768,2.13977e-05,0.0259347,0.00400409
17769,5.34942e-06,0.0197467,0.00418205
17770,1.06988e-05,0.0136887,0.00284736
17771,0,0.0136203,0.00342572
17772,5.34942e-06,0.0188032,0.00342572
17773,1.06988e-05,0.0206493,0.00244695
17774,1.06988e-05,0.0270424,0.00391511
17775,0,0.0310697,0.00453797
17776,5.34942e-06,0.0342423,0.00333674
17777,5.34942e-06,0.0331688,0.00302531
17778,0,0.0313705,0.00404858
17779,5.34942e-06,0.0251894,0.00258042
17780,5.34942e-06,0.0210527,0.0030698
17781,1.06988e-05,0.0218869,0.00355919
17782,0,0.0178049,0.0026694
17783,0,0.0129229,0.00480491
17784,5.34942e-06,0.0105571,0.00333674
17785,1.06988e-05,0.0131759,0.00240246
17786,5.34942e-06,0.0143998,0.00369266
17787,5.34942e-06,0.0178527,0.00338123
17788,0,0.0245945,0.00360368
17789,5.34942e-06,0.0303927,0.00427103
17790,5.34942e-06,0.0302423,0.00213552
17791,0,0.026974,0.00244695
17792,1.06988e-05,0.0249432,0.00404858
17793,5.34942e-06,0.0262561,0.00360368
17794,2.67471e-05,0.0259826,0.00324776
17795,5.88437e-05,0.0222356,0.00333674
17796,0,0.0206356,0.00298082
17797,0,0.0302628,0.00191307
17798,0,0.0385909,0.00551675
17799,5.34942e-06,0.0477464,0.00409307
17800,1.60483e-05,0.0505429,0.00240246
17801,1.06988e-05,0.0479788,0.00347021
17802,1.06988e-05,0.0402798,0.00378164
17803,0,0.0329363,0.00364817
17804,0,0.0259415,0.00360368
17805,0,0.0215382,0.00315878
17806,1.06988e-05,0.014516,0.00364817
17807,0,0.00890244,0.00342572
17808,5.34942e-06,0.00664606,0.00262491
17809,0,0.0129571,0.00186858
17810,0,0.0182151,0.00427103
17811,0,0.0228305,0.00324776
17812,5.34942e-06,0.03135,0.00275838
17813,5.34942e-06,0.0396986,0.00400409
17814,5.34942e-06,0.0414558,0.00347021
17815,5.34942e-06,0.0351995,0.00258042
17816,5.34942e-06,0.0308987,0.00436001
17817,0,0.0274526,0.00382613
17818,0,0.0235005,0.00320327
17819,0,0.0168271,0.00471593
17820,2.13977e-05,0.0168408,0.00342572
17821,4.27954e-05,0.0135793,0.00311429
17822,0,0.00603752,0.00453797
17823,0,0.00370593,0.00520532
17824,1.60483e-05,0.00198288,0.00262491
17825,1.60483e-05,0.00281706,0.00355919
17826,5.34942e-06,0.00166835,0.00458246
17827,0,0.00275552,0.00320327
17828,5.34942e-06,0.00461532,0.00280287
17829,0,0.00554522,0.00244695
17830,0,0.00553155,0.00329225
17831,5.34942e-06,0.00578454,0.00498287
17832,5.34942e-06,0.00409567,0.00373715
17833,0,0.00233843,0.00195756
17834,0,0.0022974,0.00409307
17835,0,0.00161365,0.00329225
17836,0,0.00153844,0.00271389
17837,0,0.00385636,0.00360368
17838,5.34942e-06,0.00618795,0.00364817
17839,0,0.00893663,0.00235797
17840,0,0.00788365,0.00289184
17841,0,0.00425977,0.00293633
17842,0,0.00157947,0.00311429
17843,0,0.0039179,0.00382613
17844,5.34942e-06,0.00627684,0.00382613
17845,0,0.00547001,0.00249144
17846,0,0.00480677,0.00467144
17847,0,0.00436917,0.00355919
17848,0,0.00153844,0.00333674
17849,0,0.0014769,0.00373715
17850,0,0.00170938,0.00431552
17851,0,0.00206493,0.00253593
17852,1.06988e-05,0.00220852,0.00329225
17853,0,0.000444438,0.00284736
17854,0,0.000635889,0.00302531
17855,0,0.0025162,0.00413756
17856,1.60483e-05,0.00194185,0.00315878
17857,0,0.00301534,0.00235797
17858,0,0.00448541,0.00400409
17859,0,0.00438968,0.00320327
17860,0,0.00352816,0.00338123
17861,0,0.00447857,0.00404858
17862,0,0.00304953,0.00627308
17863,2.13977e-05,0.00344611,0.00885349
17864,0,0.00573667,0.0109
17865,0,0.00927851,0.0123237
17866,1.06988e-05,0.0113298,0.0130355
17867,0,0.00954517,0.0111225
17868,0,0.0072546,0.00903145
17869,0,0.00350764,0.00311429
17870,5.34942e-06,0.00259826,0.0104106
17871,5.34942e-06,0.00190767,0.0103217
17872,5.34942e-06,0.00144955,0.00996574
17873,0,0.00194869,0.00978778
17874,5.34942e-06,0.000909389,0.00760778
17875,0,0.000799989,0.00271389
17876,2.13977e-05,0.00326149,0.0030698
17877,0,0.00395208,0.00249144
17878,0,0.00434182,0.00520532
17879,0,0.00562727,0.006629
17880,5.34942e-06,0.00406832,0.00400409
17881,0,0.00346662,0.00262491
17882,1.60483e-05,0.00293329,0.00436001
17883,0,0.00118973,0.00333674
17884,0,0.000697426,0.00320327
17885,1.06988e-05,0.00149742,0.0039596
17886,5.34942e-06,0.0039726,0.00418205
17887,0,0.00601017,0.00262491
17888,0,0.00562727,0.00444899
17889,5.34942e-06,0.00454011,0.00409307
17890,0,0.00311107,0.00333674
17891,0,0.00205125,0.00418205
17892,1.06988e-05,0.000888877,0.00409307
17893,0,0.00360337,0.00271389
17894,0,0.00594864,0.00476042
17895,0,0.00525805,0.00524981
17896,0,0.00475891,0.00378164
17897,0,0.00555206,0.00320327
17898,5.34942e-06,0.00353499,0.00364817
17899,0,0.00365123,0.00249144
17900,0,0.00300851,0.00387062
17901,5.34942e-06,0.00182562,0.00373715
17902,5.34942e-06,0.00220168,0.00342572
17903,0,0.0019692,0.00333674
17904,0,0.00101879,0.00333674
17905,0,0.000731614,0.0022245
17906,0,0.00108716,0.0048494
17907,0,0.00269398,0.0044045
17908,1.60483e-05,0.00530591,0.00258042
17909,0.000133736,0.00622214,0.00315878
17910,0.000337014,0.0064888,0.00329225
17911,0.000534942,0.00558625,0.00249144
17912,0.000700775,0.00503925,0.00262491
17913,0.000572388,0.00552471,0.00271389
17914,0.00083986,0.00577086,0.00378164
17915,0.000946848,0.00481361,0.00565022
17916,0.00123037,0.00282389,0.00280287
17917,0.000952198,0.00279654,0.00289184
17918,0.000716823,0.0025162,0.00498287
17919,0.000358411,0.00269398,0.0035147
17920,8.55908e-05,0.00388371,0.0035147
17921,6.95425e-05,0.00421875,0.00431552
17922,5.34942e-05,0.00349397,0.00449348
17923,0.000155133,0.00265979,0.00289184
17924,9.62896e-05,0.00133332,0.00409307
17925,0.000294218,0.00117605,0.00418205
17926,0.000764968,0.00127861,0.00289184
17927,0.00131596,0.00281706,0.00404858
17928,0.00147109,0.00342559,0.0026694
17929,0.00146039,0.00334354,0.00226899
17930,0.00139085,0.00373328,0.00453797
17931,0.00131061,0.00365123,0.0039596
17932,0.00118757,0.0049572,0.00333674
17933,0.00117687,0.00546317,0.00378164
17934,0.00110733,0.00300851,0.00404858
17935,0.000989644,0.00261193,0.00226899
17936,0.00101639,0.00214698,0.0044045
17937,0.000476099,0.00229057,0.0039596
17938,0.000192579,0.00182562,0.00249144
17939,0.000829161,0.00170938,0.00364817
17940,0.00211837,0.00201707,0.00284736
17941,0.00210767,0.00178459,0.00244695
17942,0.00163157,0.00134699,0.00378164
17943,0.00157808,0.00155895,0.00333674
17944,0.00155133,0.00607855,0.00409307
17945,0.0013641,0.01094,0.00369266
17946,0.00083451,0.012034,0.00391511
17947,0.00027817,0.0137366,0.00329225
17948,0.000395857,0.0150972,0.00694043
17949,0.000444002,0.0123691,0.00836411
17950,0.000112338,0.00973662,0.00818615
17951,0.000272821,0.015569,0.00920941
17952,0.000176531,0.015822,0.00823064
17953,0.000171182,0.0142631,0.0070739
17954,0.000411906,0.0105571,0.00929839
17955,0.000427954,0.00538112,0.0117008
17956,0.000331664,0.00265296,0.0118343
17957,0.000347713,0.00216749,0.0149041
17958,0.000208628,0.00252304,0.0249588
17959,0.000246074,0.0025162,0.0305646
17960,0.000299568,0.00140853,0.0303866
17961,0.000230025,0.000663239,0.0234017
17962,0.000342363,0.000670076,0.0171286
17963,0.000320965,0.000731614,0.015527
17964,0.000176531,0.000335038,0.013347
17965,0.000417255,0.000444438,0.0137474
17966,0.000663329,0.000321363,0.0178405
17967,0.000497496,0.000259826,0.0216666
17968,0.00055634,0.000519651,0.021978
17969,0.00105919,0.000547001,0.0225564
17970,0.000625883,0.000382901,0.0187747
17971,0.000353062,0.000936739,0.0157049
17972,0.000267471,0.000772639,0.021978
17973,0.000117687,0.000225638,0.0238021
17974,0.000123037,4.78626e-05,0.0242915
17975,0.000101639,4.10251e-05,0.0245584
17976,2.67471e-05,0.000307688,0.0175735
17977,0.000331664,0.000854689,0.0133915
17978,0.00083451,0.0019692,0.0131245
17979,0.000406556,0.00370593,0.0120123
17980,0.000920101,0.00536745,0.0104551
17981,0.00128921,0.00683751,0.00934288
17982,0.000914752,0.00661188,0.00489389
17983,0.000722172,0.00602385,0.00284736
17984,0.000909402,0.00678281,0.00538328
17985,0.00055634,0.00711785,0.00418205
17986,0.000845209,0.00895714,0.00289184
17987,0.000406556,0.00854005,0.00373715
17988,0.000240724,0.00868364,0.0035147
17989,0.000502846,0.0107212,0.00213552
17990,0.000411906,0.00726144,0.00387062
17991,0.00055634,0.00622214,0.00311429
17992,0.00046005,0.0054495,0.00413756
17993,0.000385159,0.00575035,0.00444899
17994,0.000310267,0.00657085,0.00373715
17995,9.62896e-05,0.0074187,0.0044045
17996,0.000246074,0.00677598,0.00671798
17997,0.000203278,0.00443755,0.00387062
17998,9.62896e-05,0.00415037,0.00502736
17999,9.62896e-05,0.00423926,0.0100102
18000,0.000160483,0.00231792,0.00774125
18001,0.000438653,0.00266663,0.00489389
18002,0.00037446,0.00570249,0.00783023
18003,0.000213977,0.00663923,0.00556124
18004,9.62896e-05,0.00780844,0.0039596
18005,0.000203278,0.00579821,0.00565022
18006,0.000385159,0.00221535,0.00444899
18007,0.000668678,0.00173673,0.00342572
18008,0.00163692,0.00188715,0.00293633
18009,0.0018509,0.00105981,0.00298082
18010,0.00164227,0.00116921,0.00360368
18011,0.00233235,0.00121024,0.00369266
18012,0.0019044,0.000328201,0.00791921
18013,0.000572388,0.000321363,0.0149041
18014,0.000572388,0.000834177,0.0258042
18015,0.000123037,0.000642726,0.0230903
18016,0.000444002,0.000690589,0.0165503
18017,0.000748919,0.000724776,0.0130355
18018,0.000727522,0.000670076,0.00889798
18019,0.000427954,0.000670076,0.00516083
18020,0.000149784,0.0010393,0.00511634
18021,0.000101639,0.00117605,0.00324776
18022,0.000288869,0.00104614,0.0035147
18023,0.000583087,0.00129229,0.00413756
18024,0.0004654,0.000765801,0.00360368
18025,0.00037446,0.000841014,0.00209103
18026,0.000486798,0.000642726,0.00480491
18027,0.000353062,0.000464951,0.00360368
18028,0.0004654,0.000102563,0.00231348
18029,0.000540292,0.000280338,0.00409307
18030,0.000401207,0.000588026,0.00382613
18031,0.000288869,0.000287176,0.00298082
18032,8.55908e-05,0.000943577,0.00289184
18033,2.13977e-05,0.00153844,0.00213552
18034,4.27954e-05,0.00161365,0.00431552
18035,0.000513545,0.00155895,0.00565022
18036,0.000588437,0.00285808,0.00355919
18037,0.000326315,0.00490933,0.00253593
18038,0.000272821,0.00675546,0.00400409
18039,2.13977e-05,0.00689905,0.00315878
18040,1.06988e-05,0.00745289,0.0044045
18041,1.60483e-05,0.00788365,0.00453797
18042,1.60483e-05,0.00727511,0.00409307
18043,5.88437e-05,0.00679649,0.0039596
18044,7.48919e-05,0.00705631,0.00311429
18045,2.13977e-05,0.00682384,0.00364817
18046,0,0.00660504,0.00431552
18047,2.13977e-05,0.00616744,0.00404858
18048,1.60483e-05,0.00475891,0.00333674
18049,1.06988e-05,0.00324782,0.00249144
18050,1.06988e-05,0.00239997,0.00449348
18051,3.7446e-05,0.00201023,0.00524981
18052,4.27954e-05,0.00190767,0.00298082
18053,0.000133736,0.00283073,0.00404858
18054,7.48919e-05,0.00257774,0.00391511
18055,0.000267471,0.00469737,0.00218001
18056,0.00018188,0.00568881,0.00378164
18057,2.67471e-05,0.00564095,0.00373715
18058,0.000133736,0.0052307,0.00302531
18059,0.000128386,0.00428028,0.00391511
18060,5.34942e-05,0.00227689,0.00373715
18061,5.34942e-06,0.000970927,0.00195756
18062,6.41931e-05,0.000902552,0.00422654
18063,5.88437e-05,0.00121024,0.00409307
18064,1.60483e-05,0.00196237,0.00391511
18065,2.67471e-05,0.00313842,0.0044045
18066,0,0.00239313,0.0044045
18067,1.60483e-05,0.00253672,0.00360368
18068,0.000112338,0.00242048,0.00280287
18069,5.88437e-05,0.00114186,0.00289184
18070,7.48919e-05,0.000430763,0.00258042
18071,0.00018723,0.00165468,0.00391511
18072,4.81448e-05,0.00467686,0.00364817
18073,7.48919e-05,0.00767853,0.00213552
18074,0.000112338,0.0101605,0.00444899
18075,6.95425e-05,0.00942209,0.00347021
18076,0.000288869,0.0088409,0.00413756
18077,0.000674027,0.00937423,0.00427103
18078,0.000331664,0.00450592,0.00467144
18079,0.000117687,0.00188715,0.00324776
18080,0.000304917,0.00296064,0.00364817
18081,0.000155133,0.00475207,0.00329225
18082,0.000123037,0.00619479,0.00342572
18083,5.34942e-06,0.00691273,0.00413756
18084,0.000155133,0.00533326,0.00333674
18085,0.000213977,0.00344611,0.00160164
18086,9.62896e-05,0.00242732,0.0039596
18087,5.88437e-05,0.00162049,0.00342572
18088,5.34942e-06,0.00399995,0.00382613
18089,5.34942e-06,0.00460165,0.00369266
18090,0,0.00183245,0.0035147
18091,7.48919e-05,0.000129913,0.00329225
18092,0.000197929,0.000355551,0.0044045
18093,0.000213977,0.000362388,0.00382613
18094,2.67471e-05,0.00171622,0.00333674
18095,2.13977e-05,0.00380849,0.00493838
18096,0.000123037,0.00395208,0.00324776
18097,0.000128386,0.00490933,0.00191307
18098,2.13977e-05,0.00598966,0.00502736
18099,2.67471e-05,0.00618795,0.0044045
18100,9.62896e-05,0.00702213,0.00302531
18101,0.000294218,0.00660504,0.00280287
18102,2.13977e-05,0.00564779,0.00275838
18103,0,0.00427345,0.00320327
18104,3.7446e-05,0.00421191,0.00311429
18105,4.27954e-05,0.00316577,0.00226899
18106,3.7446e-05,0.0012034,0.00373715
18107,6.41931e-05,0.00167519,0.00511634
18108,4.27954e-05,0.00118289,0.00320327
18109,5.34942e-06,0.00211279,0.00249144
18110,0,0.00360337,0.00324776
18111,5.34942e-06,0.00399995,0.00302531
18112,0,0.00438285,0.0039596
18113,0,0.00319312,0.00382613
18114,0,0.0022974,0.00324776
18115,5.34942e-06,0.00482728,0.00333674
18116,0,0.00663923,0.00436001
18117,5.34942e-06,0.00611274,0.00436001
18118,5.34942e-06,0.00305637,0.00373715
18119,1.60483e-05,0.00170938,0.00342572
18120,2.13977e-05,0.000861527,0.00382613
18121,5.34942e-06,0.0013675,0.00235797
18122,5.34942e-06,0.00108716,0.00458246
18123,5.34942e-06,0.000868364,0.00364817
18124,1.06988e-05,0.00147007,0.00249144
18125,2.67471e-05,0.00139485,0.00373715
18126,8.02414e-05,0.00116238,0.00444899
18127,0.000139085,0.00201023,0.00249144
18128,8.55908e-05,0.00171622,0.00333674
18129,8.55908e-05,0.000499138,0.0030698
18130,9.09402e-05,0.000157263,0.00338123
18131,2.67471e-05,0.000252988,0.00409307
18132,1.60483e-05,0.000273501,0.0039596
18133,1.60483e-05,0.000259826,0.00284736
18134,5.34942e-06,0.000116238,0.00360368
18135,5.34942e-06,0.000827339,0.0035147
18136,0,0.0050119,0.00418205
18137,5.34942e-06,0.00547001,0.00311429
18138,0,0.0043008,0.00413756
18139,0,0.00738451,0.00329225
18140,0,0.0075281,0.00289184
18141,1.06988e-05,0.00471788,0.00226899
18142,0,0.00329568,0.00431552
18143,5.34942e-06,0.00328201,0.00373715
18144,0,0.00129913,0.00280287
18145,0,0.00119656,0.00235797
18146,0,0.00166152,0.00427103
18147,0,0.00292646,0.00404858
18148,0,0.006817,0.00360368
18149,5.34942e-06,0.0124579,0.00444899
18150,0,0.0147964,0.00315878
18151,5.34942e-06,0.0124169,0.00302531
18152,1.60483e-05,0.00766485,0.00315878
18153,0,0.00302902,0.00284736
18154,0,0.00250937,0.00369266
18155,6.95425e-05,0.00247518,0.00333674
18156,3.20965e-05,0.00283757,0.00387062
18157,5.34942e-05,0.00332987,0.00280287
18158,1.60483e-05,0.00321363,0.00387062
18159,5.34942e-06,0.00182562,0.00355919
18160,5.34942e-06,0.000834177,0.00355919
18161,1.60483e-05,0.000847852,0.0039596
18162,1.06988e-05,0.000232475,0.00369266
18163,0,4.78626e-05,0.00240246
18164,6.41931e-05,0.000157263,0.0035147
18165,5.34942e-05,0.000731614,0.0035147
18166,3.7446e-05,0.00194869,0.00338123
18167,0.000299568,0.00153844,0.00422654
18168,0.000294218,0.00132648,0.00320327
18169,0.000379809,0.000957252,0.00218001
18170,0.000406556,0.000116238,0.00333674
18171,0.000208628,0.00024615,0.00333674
18172,0.000149784,0.00107349,0.00400409
18173,0.000192579,0.0020786,0.00382613
18174,0.000411906,0.00265296,0.00329225
18175,0.000390508,0.00273501,0.00275838
18176,0.000545641,0.00186664,0.00320327
18177,0.000470749,0.000950414,0.00289184
18178,6.95425e-05,0.000765801,0.00360368
18179,2.13977e-05,0.000622214,0.00453797
18180,0.000101639,0.000157263,0.00347021
18181,9.09402e-05,0.000369226,0.00275838
18182,6.41931e-05,0.000471788,0.00404858
18183,0.000160483,0.000211963,0.00311429
18184,0.00055634,0.000403413,0.00387062
18185,0.00102709,0.000348713,0.00347021
18186,0.00102709,3.41876e-05,0.00280287
18187,0.000534942,0.000294013,0.00262491
18188,6.41931e-05,0.00125126,0.00431552
18189,0.000165832,0.00196237,0.0035147
18190,0.000379809,0.001094,0.0030698
18191,0.000476099,0.000123075,0.00409307
18192,0.000155133,0.000854689,0.00347021
18193,0.000117687,0.00111451,0.00293633
18194,0.000208628,0.000376063,0.00400409
18195,5.34942e-05,0.000314526,0.00302531
18196,0,0.000615376,0.00431552
18197,1.06988e-05,0.00105981,0.00431552
18198,0,0.00123759,0.00422654
18199,1.06988e-05,0.00294697,0.00315878
18200,2.67471e-05,0.00285124,0.00476042
18201,3.20965e-05,0.00107349,0.00320327
18202,0,0.00127861,0.00418205
18203,1.06988e-05,0.000396576,0.00480491
18204,7.48919e-05,0.000485463,0.0035147
18205,7.48919e-05,0.000430763,0.00191307
18206,6.95425e-05,8.20502e-05,0.00360368
18207,0.000117687,0.000957252,0.00360368
18208,0.000165832,0.00408883,0.00418205
18209,0.000481448,0.00677598,0.00418205
18210,0.000770317,0.00861527,0.00249144
18211,0.00100034,0.00926483,0.00209103
18212,0.00116083,0.00886825,0.00453797
18213,0.00144434,0.00819134,0.00413756
18214,0.00165832,0.0078563,0.00378164
18215,0.0014069,0.00715204,0.00507185
18216,0.000748919,0.005176,0.00324776
18217,0.000385159,0.00490933,0.00231348
18218,0.000262122,0.00471105,0.00404858
18219,0.000353062,0.00259142,0.00355919
18220,0.000310267,0.00181878,0.00342572
18221,0.000337014,0.00222219,0.00382613
18222,0.000219326,0.00165468,0.00324776
18223,0.000208628,0.00145639,0.00244695
18224,0.000353062,0.000711101,0.00378164
18225,0.000106988,2.05125e-05,0.00422654
18226,1.60483e-05,4.10251e-05,0.00369266
18227,0.000171182,0.000123075,0.00418205
18228,0.000294218,0,0.00333674
18229,6.41931e-05,1.3675e-05,0.00173511
18230,1.06988e-05,1.3675e-05,0.00476042
18231,3.7446e-05,0,0.00444899
18232,5.34942e-06,6.83751e-06,0.00315878
18233,1.06988e-05,2.05125e-05,0.00378164
18234,2.13977e-05,3.41876e-05,0.00400409
18235,3.7446e-05,3.41876e-05,0.00311429
18236,0.000128386,5.47001e-05,0.0026694
18237,0.00064728,1.3675e-05,0.00231348
18238,0.000315616,6.83751e-05,0.00360368
18239,0.000337014,6.83751e-05,0.00480491
18240,0.000486798,0,0.00284736
18241,0.000427954,7.52126e-05,0.00231348
18242,0.000155133,4.78626e-05,0.0039596
18243,5.34942e-05,8.20502e-05,0.00293633
18244,0.000106988,3.41876e-05,0.00387062
18245,0.000176531,4.10251e-05,0.00444899
18246,0.000401207,6.15376e-05,0.00400409
18247,0.000888004,0.000102563,0.00324776
18248,0.000256772,0.000116238,0.00311429
18249,1.06988e-05,0.000143588,0.00378164
18250,0.000123037,3.41876e-05,0.00302531
18251,0.000427954,1.3675e-05,0.00538328
18252,0.000128386,2.05125e-05,0.00382613
18253,0.000165832,4.10251e-05,0.00231348
18254,0.000171182,0.000779477,0.00382613
18255,0.000470749,0.00108716,0.00404858
18256,0.000192579,0.000882039,0.00387062
18257,0.000315616,0.000574351,0.0044045
18258,0.000406556,0.000157263,0.00324776
18259,0.000197929,0.000547001,0.00373715
18260,0.000481448,0.00108033,0.00387062
18261,0.000155133,0.001641,0.00333674
18262,5.34942e-05,0.00300851,0.00347021
18263,1.06988e-05,0.00651615,0.00556124
18264,1.60483e-05,0.00934004,0.00378164
18265,1.06988e-05,0.0109263,0.00333674
18266,3.7446e-05,0.0108169,0.0030698
18267,1.60483e-05,0.00924432,0.00338123
18268,2.13977e-05,0.00904603,0.00373715
18269,5.34942e-05,0.00958619,0.00444899
18270,5.34942e-06,0.0111998,0.00378164
18271,5.34942e-06,0.0133126,0.00311429
18272,3.7446e-05,0.0147622,0.0044045
18273,0.000139085,0.0186049,0.00480491
18274,0.000304917,0.0215587,0.0035147
18275,0.000347713,0.0281706,0.00449348
18276,0.000754269,0.0399789,0.00315878
18277,0.000829161,0.0568676,0.00244695
18278,0.00103779,0.0692708,0.0039596
18279,0.000914752,0.0755545,0.00355919
18280,0.000941499,0.0709324,0.0048494
18281,0.000641931,0.0610863,0.0048494
18282,0.000518894,0.0458866,0.00378164
18283,0.000224676,0.0356098,0.00333674
18284,0.000144434,0.0302697,0.00315878
18285,5.88437e-05,0.0253467,0.00320327
18286,1.60483e-05,0.0161707,0.00458246
18287,5.34942e-05,0.0176339,0.00422654
18288,6.95425e-05,0.029121,0.00289184
18289,1.60483e-05,0.0430148,0.0022245
18290,0,0.0495515,0.00453797
18291,0,0.0480267,0.0044045
18292,5.34942e-06,0.0456746,0.00244695
18293,0,0.0399926,0.00378164
18294,0,0.0333124,0.00427103
18295,0,0.0285056,0.00373715
18296,5.34942e-06,0.0247791,0.00315878
18297,0,0.0216954,0.00280287
18298,1.06988e-05,0.0241911,0.00258042
18299,0,0.0310423,0.00431552
18300,0,0.037073,0.00293633
18301,5.34942e-06,0.0422422,0.0013347
18302,1.06988e-05,0.0456404,0.00453797
18303,0,0.0396507,0.00391511
18304,5.34942e-06,0.0300714,0.00369266
18305,0.000112338,0.0222561,0.00444899
18306,0.000203278,0.0220441,0.00427103
18307,0.000139085,0.0200339,0.00298082
18308,2.13977e-05,0.0141673,0.0035147
18309,0,0.0107144,0.00262491
18310,1.60483e-05,0.00897082,0.00364817
18311,1.60483e-05,0.00811613,0.00427103
18312,5.34942e-06,0.00417088,0.00387062
18313,0,0.00250253,0.00293633
18314,0,0.00552471,0.0039596
18315,0,0.00771955,0.00338123
18316,1.06988e-05,0.00822553,0.00240246
18317,2.13977e-05,0.0084033,0.00369266
18318,5.88437e-05,0.00850587,0.00444899
18319,5.34942e-06,0.00789733,0.00324776
18320,0,0.00663923,0.00320327
18321,5.34942e-06,0.00400678,0.00329225
18322,0,0.00175724,0.00369266
18323,5.34942e-06,0.000635889,0.00489389
18324,1.60483e-05,0.000314526,0.00369266
18325,0,0.000663239,0.00271389
18326,0,0.0020786,0.0039596
18327,0,0.00371277,0.00413756
18328,0,0.00499822,0.00315878
18329,0,0.00594864,0.00382613
