"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"141","F1044C2",141,0.003490976,8.462394e-05,NA,0.00251787,13.9243615531287,10.4500973250889,NA,13.9896018035662
"142","F1044C2",142,0.0026710618,6.346794e-05,NA,0.002582432,13.1875880850629,10.0917454312433,NA,14.0168287476998
"143","F1044C2",143,0.00098051616,6.346794e-05,NA,0.002490204,11.9887956060651,10.0917454312433,NA,13.9834185373404
"144","F1044C2",144,0.00034656196,6.769918e-05,NA,0.002794562,11.3019981041074,10.1363746141858,NA,14.1015170854618
"145","F1044C2",145,0.00022399732,8.03928e-05,NA,0.003015912,10.6217583122949,10.2750043654175,NA,14.1870054274901
"146","F1044C2",146,0.00010143272,7.61616e-05,NA,0.002942128,10.3760252673848,10.534652207962,NA,14.1641232862144
"147","F1044C2",147,0.00057055892,7.61616e-05,NA,0.003154256,11.0048558210269,10.534652207962,NA,14.2339982527532
"148","F1044C2",148,0.00079455656,5.923678e-05,NA,0.003098918,11.8026531210863,10.2599985449454,NA,14.2108956270506
"149","F1044C2",149,0.00083259376,4.231198e-05,NA,0.00295135,12.0085768693166,9.85763906683683,NA,14.1621710488416
"150","F1044C2",150,0.000857952,5.077438e-05,NA,0.003015912,12.3977594399503,9.92955958494978,NA,14.1814967881476
"151","F1044C2",151,0.0008072356,6.769914e-05,NA,0.003006688,12.5671551288975,10.068188666552,NA,14.1784429499963
"152","F1044C2",152,0.0003465622,8.03927e-05,NA,0.00292368,11.8652356720285,10.3454470660963,NA,14.1539220987774
"153","F1044C2",153,0.0005325222,8.46239e-05,NA,0.003338712,12.0142313512117,10.4265402452779,NA,14.2842165153946
"154","F1044C2",154,0.0007607452,8.885508e-05,NA,0.003495502,12.4093436965615,10.5651692087102,NA,14.3356254163511
"155","F1044C2",155,0.0013693406,8.885508e-05,NA,0.003394048,13.1771853014471,10.5651692087102,NA,14.3043557720847
"156","F1044C2",156,0.0022484246,8.03927e-05,NA,0.003384826,13.4563098033035,10.4265397725982,NA,14.3012552579675
"157","F1044C2",157,0.003685388,8.885514e-05,NA,0.003504726,14.2369923359438,10.5076332668996,NA,14.3357782204245
"158","F1044C2",158,0.005752084,0.00011001116,NA,0.003320268,14.5950039950228,10.7037994326216,NA,14.2879326192962
"159","F1044C2",159,0.009530452,0.00013539838,NA,0.003394052,15.1249057608003,10.9810587775253,NA,14.3082032017531
