"","video","frame_index","slidedFather","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"80","F1044R2",80,0,1.111092e-05,NA,0.01198596,NA,9.44981706458564,NA,15.5705224448682
"81","F1044R2",81,0,1.481454e-05,NA,0.010847736,NA,9.65254871862343,NA,15.465248789693
"82","F1044R2",82,0,1.851818e-05,NA,0.010194492,NA,9.46944697051751,NA,15.3919099532495
"83","F1044R2",83,0,1.481454e-05,NA,0.008363438,NA,9.65254871862343,NA,14.9980208527669
"84","F1044R2",84,0,1.481454e-05,NA,0.00581975556,NA,9.65254871862343,NA,13.8874281901613
"85","F1044R2",85,0,1.481454e-05,NA,0.00478052156,NA,9.65254871862343,NA,13.7736376663162
"86","F1044R2",86,0,3.70364e-06,NA,0.00421635956,NA,9.10324347430567,NA,13.6895095510773
"87","F1044R2",87,0,0,NA,0.00274162356,NA,NA,NA,13.3393465328032
"88","F1044R2",88,0,0,NA,0.00304844956,NA,NA,NA,13.5167666748238
"89","F1044R2",89,0,0,NA,0.005225912,NA,NA,NA,14.8663072633405
"90","F1044R2",90,0,0,NA,0.005344682,NA,NA,NA,14.8872984821565
"91","F1044R2",91,0,0,NA,0.00502796,NA,NA,NA,14.8004128369676
"92","F1044R2",92,3.21006e-06,0,NA,0.0051269356,8.96021698302585,NA,NA,14.3180904114902
"93","F1044R2",93,3.21006e-06,0,NA,0.0047112372,8.96021698302585,NA,NA,14.0848031136877
"94","F1044R2",94,3.21006e-06,0,NA,0.0025634674,8.96021698302585,NA,NA,13.2824293130281
"95","F1044R2",95,3.21006e-06,0,NA,0.0011481168,8.96021698302585,NA,NA,12.6399921400696
"96","F1044R2",96,3.21006e-06,0,NA,0.0004552878,8.96021698302585,NA,NA,12.1604133479384
"97","F1044R2",97,3.21006e-06,3.70364e-06,NA,0.0003563122,8.96021698302585,9.10324347430567,NA,12.1033165075279
"98","F1044R2",98,3.21006e-06,3.70364e-06,NA,0.00017815616,8.96021698302585,9.10324347430567,NA,11.3672068159126
"99","F1044R2",99,6.42012e-06,3.70364e-06,NA,0.00014846352,8.96021698302585,9.10324347430567,NA,11.0206334782202
"100","F1044R2",100,6.42012e-06,3.70364e-06,NA,0.00010887324,8.96021698302585,9.10324347430567,NA,10.7459802376616
"101","F1044R2",101,6.42012e-06,1.481454e-05,NA,8.907804e-05,8.96021698302585,9.65254871862343,NA,10.661861889835
